doc,stage,version,severity,code,detail
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,"p39: untreated moderate or severe sleep apnea, other major untreated sleep disorders, or a known diagnosis of a circadian rhythm disorder. Participants adequately treated for obstructive sleep apnea are not excluded."
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,p77: MH Term without Dictionary
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,p77: Start Date
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,p77: Ongoing
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,2,quality,audit_false_positive,p77: End Date
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,gates,3,quality,warn_text_blocklists,"The program filters by 12 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere can share the blocklisted words. "
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p1: Photo ID
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p1: Group Info Session
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p1: Group info held by
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p1: Study ICF Database Check
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p1: Study ICF Participant
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p1: Study ICF Date
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_missed,p2: Study ICF Part Number
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p2: Study ICF Time
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p2: Study ICF Part
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p2: Study ICF Version
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p3: Study ICF Signed by Physician/Nurse
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p3: Study ICF copy
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p3: Consented to Additional ICF
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p3: where a DNA sample will be taken and other data collected may be used for potential future research?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p3: Add ICF Participant
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p3: Add ICF Date
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p4: Add ICF Time
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p4: Add ICF Signed by Physician/Nurse
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p4: Available
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_missed,p39: minutes.
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p39: E24
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,"p39: (caffeinated coffee, caffeinated tea, caffeinated soda, and chocolate), pomelo, grapefruit, grapefruit juice, Seville oranges, Seville orange juice, blueberry juice, or cranberry juice within 72 hours prior to dosing."
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p39: E25
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p39: Exclusion 25. Participants with active suicidal ideation or suicidal behavior within the last 6
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,"p39: months, at the screening visit (Baseline/Screening version), and/or prior to dosing (as evidenced by clinical examination or an answer of ""yes"" on Questions 4 or 5 of the C SSRS Since Last Visit version) or suicidal behavior is present in the C-SSRS."
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p39: E26
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p39: Exclusion 26. Not able to consume the FDA HFM (High Fat Meal) for Part 2 and Part 3 within 20
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p39: E27
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,p39: Exclusion 27. Participant has any significant primary sleep disorder. Participants with known
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_false_positive,"p39: untreated moderate or severe sleep apnea, other major untreated sleep disorders, or a known diagnosis of a circadian rhythm disorder. Participants adequately treated for obstructive sleep apnea are not excluded."
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,gates,4,blocking,gate_other,"Extreme content-fitted blocklist. The program filters by 35 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,gates,5,blocking,gate_zero_records,The program extracted ZERO records from the document.
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,gates,5,blocking,gate_other,"Extreme content-fitted blocklist. The program filters by 71 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,gates,5,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,gates,5,quality,warn_labels_not_human,Only 0% of field_name values look like human labels (they look like codes/dates/junk) - fix label selection.
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,loop,,quality,stopped_with_open_issues,"stop=budget, open audit issues=30"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: Admission Restrictions: Photo ID #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: Admission Restrictions: Bag Search #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: Admission Restrictions: Bag Search Items Removed #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: Admission Restrictions: ICF Check #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: Admission Restrictions: ICF Version/Date #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: (Version must be checked against ICF present in the CSF – escalate any discrepancies)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p2: Admission Restrictions: Screening #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p2: Admission Restrictions: Alcohol #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p2: Admission Restrictions: Alcohol Units #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p2: Admission Restrictions: Caffeine #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Admission Restrictions: Grapefruit #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Admission Restrictions: Poppy seeds #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Admission Restrictions: Activity #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Admission Restrictions: Smoking #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Prompts: PD Prompt #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Admission Restrictions: Adverse Event #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p47: PRE-DOSE - Vital Signs Difference for DIASTOLIC Drop (Supine)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p47: Pre-dose Vital Signs Standing: Clinical Significance #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p47: Pre-dose Vital Signs Standing: Vital Signs Findings #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p47: Predose Targeted Physical Examination: Require Targeted PE? #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p47: Predose Targeted Physical Examination: Any clinically significant abnormal
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p47: findings? #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p125: Pre-dose Triplicate ECG 1: ECG Findings #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p125: Pre-dose Triplicate ECG 1: ECG Findings inc Rhythm #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p125: Pre-dose Triplicate ECG 2: 12 Lead Standard #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p125: ECG1)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p125: Pre-dose Triplicate ECG 2: ECG Rhythm Assess/Interpretation #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: ECG Difference Calculation - a participant will be withdrawn where there is an increase in QTcF
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: Vital Signs: Vital Signs Supine Full Set #5
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: (Supine for at least 3 minutes)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: Vital Signs: Clinical Significance #5
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p366: Pre-dose Vital Signs: Clinical Significance #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p366: Pre-dose Vital Signs: Vital Signs Findings #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p366: Pre-dose Vital Signs Standing: Vital Signs Standing BP and HR #1
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,gates,2,blocking,gate_zero_records,The program extracted ZERO records from the document.
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,gates,2,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,gates,2,quality,warn_labels_not_human,Only 0% of field_name values look like human labels (they look like codes/dates/junk) - fix label selection.
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,p1: (Version must be checked against ICF present in the CSF – escalate any discrepancies)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,"p2: coffee, caffeinated tea, caffeinated soda, and chocolate) within 48 hours (72hrs prior to dosing) prior to Admission visit? (If 'Yes' exclude per exclusion criteria #24)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,"p3: Seville oranges, Seville orange juice, blueberry juice, or cranberry juice within 48 hours (72hrs prior to dosing) prior to Admission visit? (If 'Yes' exclude per exclusion criteria #24)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,p3: visit?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,p3: smoke since Screening?  (If 'Yes' exclude per exclusion criteria #14)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,p47: PRE-DOSE - Vital Signs Difference for DIASTOLIC Drop (Supine)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,"p47: examination? (If yes, please specify the reason)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,p47: Predose Targeted Physical Examination: Any clinically significant abnormal
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,p125: ECG1)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,p247: interval of >60 msec from baseline (confirmed following a repeat ECG)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,3,quality,audit_false_positive,p247: (Supine for at least 3 minutes)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,gates,4,quality,warn_text_blocklists,"The program filters by 10 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere can share the blocklisted words. "
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p1: Has the participant's photographic and wristband ID been verified and wristband applied to
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p1: participant's wrist?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p1: Bag search performed?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,"p1: If restricted items removed, record items here"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p1: Has the ICF version been checked?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p1: Signed ICF Version / Date
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p2: Has it been more than 20 days since the Screening visit?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p2: Has the participant consumed any alcohol within 48 hours (72hrs prior to dosing) prior to
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p2: Admission visit?  (If 'Yes' exclude per exclusion criteria #24)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,"p2: If consumed; date, time and number of units"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p2: Has the participant consumed food and beverages containing methylxanthines (caffeinated
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,"p2: coffee, caffeinated tea, caffeinated soda, and chocolate) within 48 hours (72hrs prior to dosing) prior to Admission visit? (If 'Yes' exclude per exclusion criteria #24)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_missed,"p3: Has participant consumed food or beverages containing pomelo, grapefruit, grapefruit juice, Seville oranges, Seville orange juice, blueberry juice, or cranberry juice within 48 hours (72hrs prior to dosing) prior to Admission visit? (If 'Yes' exclude per exclusion criteria #24)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_missed,p3: Has the participant use of tobacco products or experience daily exposure to second-hand smoke since Screening?  (If 'Yes' exclude per exclusion criteria #14)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_false_positive,p3: Please ensure that a Protocol Deviation is completed
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,"p3: Seville oranges, Seville orange juice, blueberry juice, or cranberry juice within 48 hours (72hrs prior to dosing) prior to Admission visit? (If 'Yes' exclude per exclusion criteria #24)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p3: Has the participant consumed any food containing poppy seeds within 48 hours prior to
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p3: Admission visit?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p3: Has the participant had strenuous activity (e.g. weightlifting) within 72 hours prior to Admission
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p3: visit?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p3: smoke since Screening?  (If 'Yes' exclude per exclusion criteria #14)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_missed,"p47: PRE-DOSE - Targeted Physical Examination:  Does the participant require a targeted physical examination? (If yes, please specify the reason)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_missed,p47: Predose Targeted Physical Examination: Any clinically significant abnormal findings?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p47: PRE-DOSE - Vital Signs Difference for DIASTOLIC Drop (Supine)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p47: PRE-DOSE - Clinical Assessment of Vital Signs (Medic or Nurse to assess vital signs)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p47: PRE-DOSE - Vital Sign Findings
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p47: PRE-DOSE - Targeted Physical Examination:  Does the participant require a targeted physical
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,"p47: examination? (If yes, please specify the reason)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p47: Predose Targeted Physical Examination: Any clinically significant abnormal
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_missed,p125: PRE-DOSE Triplicate ECG 2: 12 Lead Standard ECG (To be performed at least 2 minutes after ECG1)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p125: PRE-DOSE Triplicate ECG 1: ECG Findings
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,"p125: PRE-DOSE Triplicate ECG 1: ECG Findings, including rhythm assessment"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p125: PRE-DOSE Triplicate ECG 2: 12 Lead Standard ECG (To be performed at least 2 minutes after
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p125: ECG1)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p125: PRE-DOSE Triplicate ECG 2: ECG Rhythm assessment and interpretation
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_missed,p247: ECG Difference Calculation - a participant will be withdrawn where there is an increase in QTcF interval of >60 msec from baseline (confirmed following a repeat ECG)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p247: ECG Difference Calculation - a participant will be withdrawn where there is an increase in QTcF
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p247: interval of >60 msec from baseline (confirmed following a repeat ECG)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p247: Vital Signs
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p247: Clinical Assessment of Vital Signs (Medic or Nurse to assess vital signs)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p366: PRE-DOSE - Clinical Assessment of Vital Signs (Medic or Nurse to assess vital signs)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p366: PRE-DOSE - Vital Sign Findings
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,4,quality,audit_wrong_form,p366: PRE-DOSE - Vital Signs (Standing)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,gates,5,quality,warn_text_blocklists,"The program filters by 12 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere can share the blocklisted words. "
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,5,quality,audit_missed,"p3: Has participant consumed food or beverages containing pomelo, grapefruit, grapefruit juice,"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,5,quality,audit_false_positive,p47: PRE-DOSE - Vital Signs Difference for DIASTOLIC Drop (Supine)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,5,quality,audit_false_positive,p47: Predose Targeted Physical Examination: Any clinically significant abnormal
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,5,quality,audit_missed,p98: Record specific gravity of sample (Perform urinalysis and read results)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,loop,,quality,stopped_with_open_issues,"stop=budget, open audit issues=4"
331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,1,blocking,gate_other,"Extreme content-fitted blocklist. The program filters by 34 hardcoded literal text strings (membership blocklists / long regex alternations of specific wordings). These fit only the pages they were copied from: unsampled pages carry the same junk classes with other wording, and real fields elsewhere"
331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,1,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,2,blocking,gate_zero_records,The program extracted ZERO records from the document.
331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,2,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,2,quality,warn_labels_not_human,Only 0% of field_name values look like human labels (they look like codes/dates/junk) - fix label selection.
331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,3,blocking,gate_zero_records,The program extracted ZERO records from the document.
331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,3,quality,warn_form_names_empty,"form_name empty for 100% of records - if the document does print form/section names, fix the form_name strategy (consider carrying the last seen title forward)."
331-201-00246_Annotated_CRF___v_04_Jul_2023,gates,3,quality,warn_labels_not_human,Only 0% of field_name values look like human labels (they look like codes/dates/junk) - fix label selection.
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p30: Page Label
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p30: Repeat Pages
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p44: Vasectomy
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p65: Status
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p65: Time of Collection
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p65: Barcode Number
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_false_positive,p65: Scan Barcode Number
331-201-00246_Annotated_CRF___v_04_Jul_2023,audit,5,quality,audit_missed,p103: Amphetamines
