doc,stage,version,severity,code,detail
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_missed,p77: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_missed,p77: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_missed,p77: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_missed,p77: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_wrong_form,p77: What is the verbatim term for the medical history condition/event?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_wrong_form,p77: What was the date the Medical History event or condition started?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_wrong_form,p77: Is the Medical History event or condition still ongoing?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_wrong_form,p77: What was the date the Medical History event or condition ended?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_missed,p81: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,audit,3,quality,audit_wrong_form,p81: What was the frequency of the medication? (Frequency)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024,loop,,quality,stopped_with_open_issues,"stop=plateau, open audit issues=22"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,gates,1,quality,warn_furniture_candidates,"These field_name values were extracted on >=70% of ALL pages: 'Answer(s):'; 'Comment:'; 'Staff Initials:'. Text recurring on nearly every page is usually page template furniture (watermark/footer/stamp), not a field - verify against the page dumps and stop extracting it unless it is genuinely a per-"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p1: Has the participant's photographic and wristband ID been verified and wristband applied to participant's wrist?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p1: ______________________________ (9999 char. max.)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p1: Date _  _  -  _  _  _  -  _  _  _  _ (dd-MMM-yyyy)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p1: Version  _  _  .  _   (##.0)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p1: Answer(s):
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p1: Staff Initials:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p1: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p1: Has the participant's photographic and wristband ID been verified and wristband applied to
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p1: Bag search performed?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,"p1: If restricted items removed, record items here"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p1: Has the ICF version been checked?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p1: Signed ICF Version / Date
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p2: Has the participant consumed any alcohol within 48 hours (72hrs prior to dosing) prior to Admission visit?  (If 'Yes' exclude per exclusion criteria #24)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p2: Date _  _  -  _  _  _  -  _  _  _  _ (dd-MMM-yyyy)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p2: Time _  _  :  _  _ (HH:mm)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p2: No of Units  _  _  units (##)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,"p2: Has the participant consumed food and beverages containing methylxanthines (caffeinated coffee, caffeinated tea, caffeinated soda, and chocolate) within 48 hours (72hrs prior to dosing) prior to Admission visit? (If 'Yes' exclude per exclusion criteria #24)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p2: Answer(s):
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p2: Time (HH:mm) No of Units units (##)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p2: Staff Initials:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p2: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p2: Has it been more than 20 days since the Screening visit?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p2: Has the participant consumed any alcohol within 48 hours (72hrs prior to dosing) prior to
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p2: Has the participant consumed food and beverages containing methylxanthines (caffeinated
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,"p3: Has participant consumed food or beverages containing pomelo, grapefruit, grapefruit juice, Seville oranges, Seville orange juice, blueberry juice, or cranberry juice within 48 hours (72hrs prior to dosing) prior to Admission visit? (If 'Yes' exclude per exclusion criteria #24)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p3: Has the participant consumed any food containing poppy seeds within 48 hours prior to Admission visit?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p3: Has the participant had strenuous activity (e.g. weightlifting) within 72 hours prior to Admission visit?
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p3: Has the participant use of tobacco products or experience daily exposure to second-hand smoke since Screening?  (If 'Yes' exclude per exclusion criteria #14)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Answer(s):
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p3: Please ensure that a Protocol Deviation is completed
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p3: Staff Initials:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p3: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,"p3: Has participant consumed food or beverages containing pomelo, grapefruit, grapefruit juice,"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p3: Has the participant consumed any food containing poppy seeds within 48 hours prior to
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p3: Has the participant had strenuous activity (e.g. weightlifting) within 72 hours prior to Admission
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p3: Has the participant use of tobacco products or experience daily exposure to second-hand
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p33: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p47: Diastolic  _  _  _  _  mmHg (####)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p47: Open Field ______________________________ (200 char. max.)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,"p47: PRE-DOSE - Targeted Physical Examination:  Does the participant require a targeted physical examination? (If yes, please specify the reason)"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p47: Yes (Specify) ______________________________ (50 char. max.) (Activates Line 145)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p47: Answer(s):
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p47: PRE-DOSE - Vital Sign Findings
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p47: Staff Initials:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p47: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p47: PRE-DOSE - Clinical Assessment of Vital Signs (Medic or Nurse to assess vital signs)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p47: PRE-DOSE - Targeted Physical Examination: Does the participant require a targeted physical
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p126: ______________________________ (500 char. max.)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p126: Answer(s):
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p126: PRE-DOSE Triplicate ECG 2: ECG Findings
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,"p126: PRE-DOSE Triplicate ECG 2: ECG Findings, including rhythm assessment"
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p126: PRE-DOSE Triplicate ECG 3: 12 Lead Standard ECG (To be performed at least 2 minutes after
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p126: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p126: Staff Initials:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p126: PRE-DOSE Triplicate ECG 2: Was the ECG clinically significant? (Medic to assess)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p247: QTcF  _  _  _  ms (##0)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p247: Systolic  _  _  _  mmHg (##0)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: Answer(s):
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p247: interval of >60 msec from baseline (confirmed following a repeat ECG)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p247: Staff Initials:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p247: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p247: Diastolic mmHg (##0)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p247: Heart Rate beats/min (##0)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p247: Respiratory Rate breaths/mi (##0)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p247: Oral Temperature Degrees Celsius C (##.0)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p247: Clinical Assessment of Vital Signs (Medic or Nurse to assess vital signs)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_missed,p368: Open Field ______________________________ (200 char. max.)
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p368: PRE-DOSE - Vital Sign Findings
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p368: Answer(s):
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_false_positive,p368: PK Sample for Bioanalysis - Gently invert tube 8-10 times immediately after collection and
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p368: Comment:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p368: Staff Initials:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p368: Barcode:
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p368: Confirm an AE and Conmed check has been performed (Record any AE and Conmeds if
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p368: I confirm that the participant continues to be eligible to participate in this clinical study.
326-201-00007_Annotated_CRF___v1.0_30_Sep_2024_1_,audit,1,quality,audit_wrong_form,p368: Prandial state
