doc,stage,version,severity,code,detail
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_false_positive,"p71: General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p136: Most severe ideation
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,"p136: When you have the thoughts, how long do they last?"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_false_positive,p136: (2) Non-specific active suicidal thoughts (3) Active suicidal ideation with any method (not plan) w/out intent to act (4) Active suicidal ideation w/ some intent to act w/out specific plan (5) Active suicidal ideation w/ specific plan and intent
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_false_positive,p136: (1) Fleeting few seconds or minutes (2) Less than 1 hour/some of the time (3) 1-4 hours/a lot of time (4) 4-8 hours/most of day (5) More than 8 hours/persistent or continuous
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p172: Brexpiprazole/Sertraline PK
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p172: Sertraline PK
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p172: Propranolol PK
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p172: Prazosin PK
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p303: Urinalysis clinically significant abnormal assay # 4
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p442: Collection Date
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p442: Planned Timepoint
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p36: Result
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p36: Abnormal Findings
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p36: Clinically Significant
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p36: Planned Timepoint
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p36: Evaluator
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p36: Region/Body System Result
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p36: Result Abnormal Findings
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p36: Not Done
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p50: Chemistry clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p50: Chemistry abnormal assay # 5 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p50: Are there any additional clinically significant abnormal chemistry results to be entered?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p71: Have you wished you were dead or wished you could go to sleep and not wake up?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p71: If Yes, describe"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p71: Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p71: General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p83: \1.\ Diagnosis of MDD, as determined by the Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition (DSM-5) criteria, and are considered clinically stable per investigator’s judgment while currently receiving sertraline for at least 90 days and maintained on stable sertraline doses"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p83: \4.\ In good health as determined by: a) Medical history b) Physical examination c) Vital signs d) Electrocardiogram (ECG) e) Serum/urine chemistry, hematology, and serology tests"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p83: \5.\ Ability to provide written, informed consent prior to initiation of any trial-related procedures, and ability, in the opinion of the investigator, to comply with all the requirements of the trial."
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p83: Edition (DSM-5) criteria, and are considered clinically stable per investigator’s judgment while currently"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p83: b) Physical examination c) Vital signs
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p83: the opinion of the investigator, to comply with all the requirements of the trial."
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p136: Most severe ideation
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p136: When you have the thoughts, how long do they last?"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p136: (2) Non-specific active suicidal thoughts (3) Active suicidal ideation with any method (not plan) w/out intent to act (4) Active suicidal ideation w/ some intent to act w/out specific plan (5) Active suicidal ideation w/ specific plan and intent
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p136: (1) Fleeting few seconds or minutes (2) Less than 1 hour/some of the time (3) 1-4 hours/a lot of time (4) 4-8 hours/most of day (5) More than 8 hours/persistent or continuous
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p172: Brexpiprazole/Sertraline
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p172: Sertraline PK
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p172: Propranolol PK
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p172: Prazosin PK
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p303: Urinalysis clinically significant abnormal assay # 4
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p303: Urinalysis abnormal assay # 4 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p9: Schedule Visit
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p9: Visit Visit Label
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p9: Visit Label Page
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p9: Description of Dynamic Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p9: Number Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p42: Was Blood sample Collected for Glycated Hemoglobin?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p42: Date of Collection
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p42: Time of Collection
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p42: Scan
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p42: Barcode Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p42: Barcode Number Glycated Hemoglobin
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p42: [TYPE: partialdate] [TYPE: partialtime (hour,"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p72: Have you been thinking about how you might do this?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p72: Have you had these thoughts and had some intention of acting on them?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p72: Have you started to work out or worked out the details of how to kill yourself?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p72: Do you intend to carry out this plan?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p72: 3. Active suicidal ideation with any methods (not plan) without intent to act
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,"p72: 4. Active suicidal ideation with some intent to act, without specific plan"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p72: 5. Active suicidal ideation with specific plan and intent
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,"p72: If Yes, describe"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p72: Row 7 3. Active suicidal ideation with any methods (not plan) without intent to act Subject endorses thoughts of suicide and has thought of at least one method during the assessment period. This is different than a specific plan with time, place or"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p72: Yes method details worked out (e.g. thought of method to kill self but not a specific plan). Includes person who would say: ""I thought about taking an overdose but I never made"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p72: Row 10 4. Active suicidal ideation with some intent to act, without specific plan Active suicidal thoughts of killing oneself and subject reports having some intent to act on such thoughts, as opposed to ""I have thoughts but I definitely will not do anything"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p72: Yes about them"""
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p72: Row 13 5. Active suicidal ideation with specific plan and intent Thoughts of killing oneself with detail of plan fully or partially worked out and subject has some intent to carry it out.
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p72: 5. Active suicidal ideation with specific plan and intent Thoughts of killing oneself with detail of plan fully or partially worked out and subject has some intent to carry it out.
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p72: (values: Yes, No)] Have you been thinking about how you might do this?"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p72: No Have you had these thoughts and had some intention of acting on them?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p72: Yes Have you started to work out or worked out the details of how to kill yourself?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p72: No Do you intend to carry out this plan?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_wrong_form,p72: Have you actually had any thoughts of killing yourself?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p290: Urinalysis
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p290: [LBREQ1] Not
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p290: Scan)] [TYPE:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p492: Actual Lethality/Medical Damage:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p492: Potential Lethality: Only answer if Actual Lethality=0
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p492: 0 sprains) \2.\ Moderate physical damage; medical attention needed (e.g. conscious but sleepy; somewhat responsive, second-degree burns; bleeding of major vessel \3.\"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p492: 0 mouth and pulled the trigger but gun fails to fire so no medical damage; laying on train tracks with oncoming train but pulled away before run over).
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p492: Row 2 Actual Lethality/Medical Damage: \0.\ No physical damage or very minor physical damage (e.g. surface scratches) \1.\ Minor physical damage (e.g. lethargic speech, first-degree burns, mild bleeding,"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p492: Row 3 Potential Lethality: Only answer if Actual Lethality=0 Likely lethality of actual attempt if no medical damage (the following examples, while having no actual medical damage, has potential for very serious lethality; put gun in"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p42: Reason not done
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p42: Date of Collection
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p42: Time of Collection
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p42: Scan
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p42: Barcode Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p42: Sample
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p42: Glycated Hemoglobin Scan [SCANNE
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p42: Sample Date of Collection
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,"p42: [TYPE: partialtime (hour,"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p42: [TYPE:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p42: Scan)] [VISIBILIT Y: site only]
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p44: Scan
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p44: Not
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p44: R] Collected
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p44: [TYPE:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p44: Scan)] [TYPE:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p72: Have you been thinking about how you might do this?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p72: Have you had these thoughts and had some intention of acting on them?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p72: Have you started to work out or worked out the details of how to kill yourself?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p72: Do you intend to carry out this plan?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p72: [TYPE: [TYPE:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,"p72: Yes about them"""
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p72: Have you started to work out or worked out the details of how to kill yourself? [TYPE:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,"p72: (values: Yes, No)] Have you been thinking about how you might do this?"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p72: No Have you had these thoughts and had some intention of acting on them?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p72: Yes Have you started to work out or worked out the details of how to kill yourself?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p72: No Do you intend to carry out this plan?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p72: 3. Active suicidal ideation with any methods (not plan) without intent to act
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,"p72: 4. Active suicidal ideation with some intent to act, without specific plan"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p72: 5. Active suicidal ideation with specific plan and intent
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p72: Have you actually had any thoughts of killing yourself?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,"p72: If Yes, describe"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p135: Have you had these thoughts and had some intention of acting on them?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p135: Have you started to work out or worked out the details of how to kill yourself?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p135: Do you intend to carry out this plan?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,"p135: Yes about them"""
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p135: No Have you had these thoughts and had some intention of acting on them?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p135: Yes Have you started to work out or worked out the details of how to kill yourself?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p135: 3. Active suicidal ideation with any methods (not plan) without intent to act
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,"p135: 4. Active suicidal ideation with some intent to act, without specific plan"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p135: 5. Active suicidal ideation with specific plan and intent
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p135: No Do you intend to carry out this plan?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,p135: Have you been thinking about how you might do this?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_wrong_form,"p135: If Yes, describe"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p290: Scan
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p290: Not
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p290: R] Collected
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p290: [TYPE:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,p290: Scan)] [TYPE:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p492: Date of Attempt
