doc,stage,version,severity,code,detail
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p58: Urinalysis abnormal assay # 5 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p58: Are there additional urinalysis clinically significant abnormal results to be entered?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p58: Investigator`s signature for Local Laboratory Results Review
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p334: Was PK Collection Performed?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p334: If not performed, Reason:"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p334: Date of Collection
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p334: Sample Status
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p334: Time of Collection
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p334: Barcode Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p334: Backup Barcode Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p334: Row 1 - Collection
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p334: Row 1 - Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p334: Row 1 - Barcode Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p334: Row 1 - Prazosin PK
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p334: Row 2 - Collection
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p334: Row 2 - Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p334: Row 2 - Barcode Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p334: Row 2 - Prazosin PK
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p386: Time Placed in Position
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_wrong_form,p386: Time of Vitals Measurement #3
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p511: Route of Administration
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p46: Chemistry clinically significant abnormal assay # 1:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p50: Chemistry clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p53: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p413: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p46: Chemistry clinically significant abnormal assay # 1:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p46: Chemistry abnormal assay # 1 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p46: lipoprotein;and; high density lipoprotein), Creatine phosphokinase, Creatinine, Gamma glutamyl transferase, Glucose, Lactate dehydrogenase, Magnesium, Phosphorus, Potassium, Prolactin, Total bilirubin, Total protein, Triglycerides, Sodium, Urea nitrogen, Uric acid)] Chemistry abnormal assay # 1"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p47: Chemistry clinically significant abnormal assay # 2
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p47: Chemistry abnormal assay # 2 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p47: lipoprotein;and; high density lipoprotein), Creatine phosphokinase, Creatinine, Gamma glutamyl transferase, Glucose, Lactate dehydrogenase, Magnesium, Phosphorus, Potassium, Prolactin, Total bilirubin, Total protein, Triglycerides, Sodium, Urea nitrogen, Uric acid)] Chemistry abnormal assay # 2"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p50: Chemistry clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p50: Chemistry abnormal assay # 5 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p50: lipoprotein;and; high density lipoprotein), Creatine phosphokinase, Creatinine, Gamma glutamyl transferase, Glucose, Lactate dehydrogenase, Magnesium, Phosphorus, Potassium, Prolactin, Total bilirubin, Total protein, Triglycerides, Sodium, Urea nitrogen, Uric acid)] Chemistry abnormal assay # 5"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p51: Hematology clinically significant abnormal assay # 1
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p51: Hematology abnormal assay # 1 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p51: Hematology clinically significant abnormal assay # 2
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p51: Hematology abnormal assay # 2 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p51: Red blood cell count, White blood cell count (absolute and differential), Glycated Hemoglobin)] Hematology abnormal assay # 1 Investigator comment"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p51: Red blood cell count, White blood cell count (absolute and differential), Glycated Hemoglobin)] Hematology abnormal assay # 2 Investigator comment"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p53: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p53: Hematology abnormal assay # 5 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p53: Red blood cell count, White blood cell count (absolute and differential), Glycated Hemoglobin)] Hematology abnormal assay # 5 Investigator comment"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p413: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_missed,p413: Hematology abnormal assay # 5 Investigator comment
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,"p413: Red blood cell count, White blood cell count (absolute and differential), Glycated Hemoglobin)] Hematology abnormal assay # 5 Investigator comment"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p46: Chemistry clinically significant abnormal assay # 1:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p47: Chemistry clinically significant abnormal assay # 2
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p48: Chemistry clinically significant abnormal assay # 3
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p50: Chemistry clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p53: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,"p53: Red blood cell count, White blood cell count (absolute and differential), Glycated Hemoglobin)]"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_missed,p413: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,3,quality,audit_false_positive,"p413: Red blood cell count, White blood cell count (absolute and differential), Glycated Hemoglobin)]"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p46: Chemistry clinically significant abnormal assay # 1:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p47: Chemistry clinically significant abnormal assay # 2
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p50: Chemistry clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p53: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,"p83: \4.\ In good health as determined by: a) Medical history b) Physical examination c) Vital signs d) Electrocardiogram (ECG) e) Serum/urine chemistry, hematology, and serology tests"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,"p84: \2.\ Heterosexually active males or females of childbearing potential (FOCBP), or their partners, who do not agree to practice 2 different approved methods of birth control or remain fully abstinent (periodic abstinence or withdrawal are not acceptable methods of contraception) during the trial"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,"p84: \4.\ Clinically significant abnormality in past medical history, or at the screening physical examination, that in the investigator’s or sponsor’s opinion may place the subject at risk or interfere with outcome variables including absorption, distribution, metabolism, and excretion of the IMP. "
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,"p84: \5.\ Subjects with abnormal clinical laboratory assessment results, vital signs results, or ECG findings, unless, based on the investigator’s judgment, the findings are not medically significant and would not impact the safety of the subject or the interpretation of the trial results. The medic"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,4,quality,audit_missed,p413: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p46: Chemistry clinically significant abnormal assay # 1:
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p47: Chemistry clinically significant abnormal assay # 2
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p50: Chemistry clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p52: Hematology clinically significant abnormal assay # 3
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p52: Hematology clinically significant abnormal assay # 4
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p53: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p53: Were there any clinically significant abnormal urinalysis results?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p53: Please go to Add-On Forms and select Additional Local Lab Results Review form to add to this visit. Were there any clinically significant abnormal urinalysis results?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p84: \1.\Females who are breast-feeding and/or who have a positive pregnancy test result prior to receiving IMP.
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p84: \2.\ Heterosexually active males or females of childbearing potential (FOCBP), or their partners, who do not agree to practice 2 different approved methods of birth control or remain fully abstinent (periodic abstinence or withdrawal are not acceptable methods of contraception) during the trial"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p84: \3.\ Male subjects who do not agree to not donate sperm from trial screening through 30 days after the last dose of IMP.
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p84: \4.\ Clinically significant abnormality in past medical history, or at the screening physical examination, that in the investigator’s or sponsor’s opinion may place the subject at risk or interfere with outcome variables including absorption, distribution, metabolism, and excretion of the IMP. "
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p84: \5.\ Subjects with abnormal clinical laboratory assessment results, vital signs results, or ECG findings, unless, based on the investigator’s judgment, the findings are not medically significant and would not impact the safety of the subject or the interpretation of the trial results. The medic"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,"p84: \6.\ Subjects with diagnosed hypertension (including treated or untreated hypertension), or orthostatic hypotension which is defined as a decrease of = 20 mmHg decrease in SBP and a >= 25 bpm increase in HR from s"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p84: If any answers to the Exclusion Criteria are “Met”, EXCLUDE subject from the study. \1. Females who are breast-feeding and/or who have a positive pregnancy test result prior to receiving IMP."
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p84: agree to practice 2 different approved methods of birth control or remain fully abstinent (periodic abstinence or withdrawal are not acceptable methods of contraception) during the trial and for 30 days after the last dose of IMP. If employing birth control, 2 of the following methods must be u"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p84: cap (vaginal diaphragm or cervical/vault cap) with spermicide. \3. Male subjects who do not agree to not donate sperm from trial screening through 30 days after the last dose of IMP.
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p84: \4. Clinically significant abnormality in past medical history, or at the screening physical examination, that in the investigator’s or sponsor’s opinion may place the subject at risk or interfere with outcome variables including absorption, distribution, metabolism, and excretion of the IMP. T"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p84: hematologic, and immunologic disease. \5. Subjects with abnormal clinical laboratory assessment results, vital signs results, or ECG findings, unless, based on the investigator’s judgment, the findings are not medically significant and would not impact the safety of the subject or the interpret"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,"p84: excluding a subject based on the criteria noted above. \6. Subjects with diagnosed hypertension (including treated or untreated hypertension), or orthostatic hypotension which is defined as a decrease of = 20 mmHg decrease in SBP and a >= 25 bpm increase in HR from supine to standing, OR"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p202: Suicidal behavior was present during the assessment period?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p202: Suicidal behavior Suicidal behavior was present during the assessment period?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p413: Hematology clinically significant abnormal assay # 5
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_missed,p413: Were there any clinically significant abnormal urinalysis results?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,5,quality,audit_false_positive,p413: Please go to Add-On Forms and select Additional Local Lab Results Review form to add to this visit. Were there any clinically significant abnormal urinalysis results?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p37: Skin and Mucosae
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p37: Neurological
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p37: Extremities
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p37: Normal - Yes
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p37: Normal - Skin and Mucosae
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p37: Normal
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p37: Normal - Neurological
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p37: Normal - Not Done
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p37: Normal - Extremities
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p42: Was Blood sample Collected for Glycated Hemoglobin?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p42: Barcode Number
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p42: Glycated Hemoglobin - Glycated Hemoglobin
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p42: enumerati on (values: Scan)]
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p71: Have you wished you were dead or wished you could go to sleep and not wake up? - Lifetime
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p71: Have you wished you were dead or wished you could go to sleep and not wake up? - Past 3 Month
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p71: 2. Non-specific active suicidal thoughts - Lifetime
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p71: 2. Non-specific active suicidal thoughts - Past 3 Month
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p71: Have you wished you were dead or wished you could go to sleep and not wake - Lifetime
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p71: Have you wished you were dead or wished you could go to sleep and not wake - Past 3 Month
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,"p71: methods,intent or plan during the assessment period."
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p136: Most severe ideation
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p136: Description of Ideation
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p136: How many times have you had these thoughts?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,"p136: When you have the thoughts, how long do they last?"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p136: (1) Wish to be dead (2) Non-specific active suicidal thoughts (3) Active suicidal ideation with any method (not plan) w/out intent to act (4) Active suicidal ideation w/ some intent to act w/out specific plan (5) Active suicidal ideation w/ specific plan and intent
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,"p136: Non-specific active suicidal thoughts, (3) Active suicidal ideation with any method (not plan) w/out intent to act, (4) Active suicidal ideation w/ some intent to act w/out specific plan, (5) Active suicidal ideation w/ specific plan and intent)]"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p136: (1) Less than once a week
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p136: (1) Fleeting few seconds or minutes (2) Less than 1 hour/some of the time (3) 1-4 hours/a lot of time (4) 4-8 hours/most of day (5) More than 8 hours/persistent or continuous
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p198: Could/can you stop thinking about killing yourself or wanting to die if you want to?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p198: Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,"p198: What sort of reasons did you have for thinking about wanting to die or killing yourself? Was it to end the pain or stop the way you were feeling (in other words you couldn't go on living with this pain or how you were feeling) or was it to get attention, revenge or a reaction from others? or b"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p198: (1) Easily able to control thoughts (2) Can control thoughts with little difficulty (3) Can control thoughts with some difficulty (4) Can control thoughts with a lot of difficulty (5) Unable to control thoughts (0) Does not attempt to control thoughts
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p198: (1) Deterrents definitely stopped you from attempting suicide (2) Deterrents probably stopped you (3) Uncertain that deterrents stopped you (4) Deterrents most likely did not stop you (5) Deterrents definitely did not stop you (0) Does not apply
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p198: (1) Completely to get attention/ revenge or a reaction from others (2) Mostly to get attention/ revenge or a reaction from others (3) Equally to get attention/ revenge or a reaction from others and to end/stop the pain (4) Mostly to end or stop the pain (you could not go on living with the pai
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p423: Most severe ideation
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p423: Description of Ideation
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,p423: How many times have you had these thoughts?
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_missed,"p423: When you have the thoughts, how long do they last?"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p423: (1) Wish to be dead (2) Non-specific active suicidal thoughts (3) Active suicidal ideation with any method (not plan) w/out intent to act (4) Active suicidal ideation w/ some intent to act w/out specific plan (5) Active suicidal ideation w/ specific plan and intent
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,"p423: Non-specific active suicidal thoughts, (3) Active suicidal ideation with any method (not plan) w/out intent to act, (4) Active suicidal ideation w/ some intent to act w/out specific plan, (5) Active suicidal ideation w/ specific plan and intent)]"
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p423: (1) Less than once a week
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,1,quality,audit_false_positive,p423: (1) Fleeting few seconds or minutes (2) Less than 1 hour/some of the time (3) 1-4 hours/a lot of time (4) 4-8 hours/most of day (5) More than 8 hours/persistent or continuous
annotatedCRF_33120100246-_v1.0_-17Aug2021,audit,2,quality,audit_false_positive,p37: Done)]
